0.000000 0.000000
-0.000636 0.002747
-0.000754 0.005626
-0.000353 0.008634
0.000568 0.011770
0.002010 0.015031
0.003972 0.018412
0.006455 0.021910
0.009457 0.025518
0.012977 0.029230
0.017013 0.033039
0.021562 0.036938
0.026621 0.040918
0.032187 0.044970
0.038255 0.049084
0.044821 0.053250
0.051878 0.057459
0.059421 0.061699
0.067442 0.065958
0.075935 0.070226
0.084892 0.074490
0.094303 0.078739
0.104159 0.082960
0.114451 0.087143
0.125167 0.091274
0.136297 0.095343
0.147828 0.099337
0.159748 0.103245
0.172044 0.107057
0.184702 0.110760
0.197707 0.114345
0.211046 0.117802
0.224702 0.121120
0.238660 0.124292
0.252904 0.127309
0.267417 0.130162
0.282182 0.132845
0.297181 0.135351
0.312398 0.137673
0.327813 0.139807
0.343410 0.141748
0.359170 0.143491
0.375073 0.145035
0.391102 0.146375
0.407238 0.147511
0.423463 0.148440
0.439757 0.149164
0.456101 0.149681
0.472478 0.149993
0.488869 0.150102
0.505255 0.150010
0.521618 0.149719
0.537940 0.149233
0.554203 0.148557
0.570389 0.147695
0.586482 0.146652
0.602540 0.145432
0.618866 0.143928
0.635014 0.142086
0.650967 0.139920
0.666708 0.137444
0.682220 0.134673
0.697488 0.131624
0.712496 0.128314
0.727230 0.124760
0.741677 0.120982
0.755824 0.116999
0.769659 0.112831
0.783169 0.108498
0.796344 0.104020
0.809174 0.099419
0.821649 0.094716
0.833759 0.089933
0.845495 0.085090
0.856850 0.080210
0.867816 0.075314
0.878384 0.070423
0.888549 0.065558
0.898303 0.060741
0.907641 0.055991
0.916557 0.051329
0.925045 0.046774
0.933101 0.042346
0.940720 0.038063
0.947898 0.033943
0.954630 0.030003
0.960913 0.026260
0.966743 0.022728
0.972118 0.019422
0.977035 0.016357
0.981490 0.013544
0.985483 0.010996
0.989010 0.008722
0.992071 0.006732
0.994663 0.005034
0.996786 0.003635
0.998438 0.002541
0.999619 0.001757
1.000327 0.001285
1.000563 0.001127
0.999437 -0.001127
0.999169 -0.001033
0.998368 -0.000751
0.997034 -0.000283
0.995169 0.000367
0.992775 0.001198
0.989858 0.002202
0.986419 0.003375
0.982466 0.004709
0.978003 0.006197
0.973037 0.007828
0.967575 0.009595
0.961625 0.011485
0.955196 0.013487
0.948297 0.015589
0.940938 0.017777
0.933129 0.020039
0.924882 0.022359
0.916208 0.024724
0.907119 0.027117
0.897629 0.029524
0.887750 0.031929
0.877496 0.034315
0.866880 0.036667
0.855918 0.038968
0.844625 0.041203
0.833014 0.043356
0.821102 0.045411
0.808904 0.047354
0.796435 0.049169
0.783713 0.050842
0.770751 0.052359
0.757567 0.053708
0.744176 0.054876
0.730594 0.055852
0.716837 0.056625
0.702919 0.057185
0.688858 0.057525
0.674666 0.057635
0.660360 0.057511
0.645953 0.057145
0.631460 0.056533
0.616893 0.055673
0.602267 0.054561
0.587166 0.053252
0.571925 0.051843
0.556635 0.050339
0.541310 0.048741
0.525964 0.047054
0.510611 0.045281
0.495265 0.043426
0.479940 0.041493
0.464649 0.039488
0.449405 0.037417
0.434222 0.035285
0.419113 0.033099
0.404091 0.030865
0.389168 0.028592
0.374357 0.026287
0.359669 0.023956
0.345119 0.021609
0.330716 0.019254
0.316474 0.016899
0.302403 0.014553
0.288517 0.012223
0.274825 0.009920
0.261340 0.007652
0.248073 0.005427
0.235034 0.003255
0.222236 0.001143
0.209689 -0.000900
0.197404 -0.002865
0.185391 -0.004744
0.173663 -0.006529
0.162228 -0.008212
0.151099 -0.009786
0.140285 -0.011244
0.129796 -0.012577
0.119644 -0.013780
0.109838 -0.014846
0.100388 -0.015769
0.091304 -0.016543
0.082596 -0.017161
0.074273 -0.017619
0.066344 -0.017912
0.058818 -0.018035
0.051704 -0.017983
0.045011 -0.017753
0.038745 -0.017341
0.032916 -0.016743
0.027530 -0.015956
0.022594 -0.014977
0.018115 -0.013804
0.014099 -0.012434
0.010551 -0.010866
0.007477 -0.009097
0.004881 -0.007128
0.002767 -0.004955
0.001139 -0.002579
0.000000 0.000000
