0.000000 0.000000
-0.000207 0.002344
0.000097 0.004758
0.000912 0.007239
0.002238 0.009785
0.004075 0.012395
0.006421 0.015066
0.009276 0.017794
0.012636 0.020574
0.016501 0.023403
0.020865 0.026275
0.025727 0.029185
0.031081 0.032127
0.036923 0.035095
0.043249 0.038082
0.050051 0.041081
0.057324 0.044086
0.065061 0.047089
0.073255 0.050082
0.081897 0.053058
0.090979 0.056009
0.100492 0.058928
0.110426 0.061807
0.120772 0.064637
0.131518 0.067413
0.142654 0.070126
0.154167 0.072769
0.166046 0.075335
0.178279 0.077817
0.190851 0.080210
0.203749 0.082506
0.216961 0.084700
0.230470 0.086786
0.244263 0.088760
0.258324 0.090617
0.272639 0.092352
0.287190 0.093962
0.301964 0.095443
0.316943 0.096793
0.332110 0.098008
0.347450 0.099087
0.362946 0.100029
0.378580 0.100832
0.394336 0.101495
0.410197 0.102018
0.426145 0.102401
0.442163 0.102646
0.458234 0.102753
0.474341 0.102723
0.490466 0.102558
0.506593 0.102261
0.522704 0.101833
0.538782 0.101279
0.554811 0.100601
0.570773 0.099803
0.586653 0.098889
0.602472 0.097861
0.618373 0.096659
0.634126 0.095252
0.649715 0.093649
0.665124 0.091859
0.680337 0.089890
0.695339 0.087752
0.710115 0.085457
0.724651 0.083014
0.738932 0.080436
0.752944 0.077733
0.766675 0.074919
0.780112 0.072005
0.793242 0.069005
0.806053 0.065931
0.818534 0.062796
0.830673 0.059614
0.842460 0.056399
0.853885 0.053163
0.864938 0.049921
0.875609 0.046685
0.885889 0.043470
0.895771 0.040288
0.905245 0.037152
0.914304 0.034077
0.922941 0.031073
0.931149 0.028154
0.938921 0.025331
0.946252 0.022617
0.953135 0.020021
0.959566 0.017555
0.965540 0.015229
0.971052 0.013052
0.976098 0.011034
0.980675 0.009181
0.984778 0.007503
0.988406 0.006006
0.991555 0.004696
0.994224 0.003578
0.996410 0.002657
0.998112 0.001937
0.999328 0.001420
1.000058 0.001109
1.000302 0.001006
0.999698 -0.001006
0.999438 -0.000958
0.998659 -0.000817
0.997360 -0.000582
0.995545 -0.000256
0.993215 0.000161
0.990373 0.000664
0.987024 0.001252
0.983170 0.001919
0.978818 0.002663
0.973973 0.003478
0.968640 0.004358
0.962828 0.005298
0.956542 0.006293
0.949791 0.007334
0.942584 0.008416
0.934928 0.009530
0.926835 0.010669
0.918313 0.011826
0.909373 0.012991
0.900025 0.014156
0.890282 0.015314
0.880155 0.016454
0.869655 0.017569
0.858796 0.018649
0.847590 0.019685
0.836049 0.020669
0.824188 0.021592
0.812019 0.022446
0.799557 0.023222
0.786815 0.023912
0.773808 0.024509
0.760550 0.025004
0.747056 0.025392
0.733339 0.025665
0.719416 0.025817
0.705300 0.025843
0.691006 0.025737
0.676549 0.025495
0.661944 0.025114
0.647205 0.024589
0.632348 0.023919
0.617386 0.023101
0.602335 0.022135
0.586995 0.021054
0.571541 0.019920
0.556027 0.018736
0.540468 0.017506
0.524878 0.016231
0.509273 0.014914
0.493668 0.013559
0.478077 0.012169
0.462516 0.010749
0.446999 0.009302
0.431540 0.007834
0.416155 0.006348
0.400857 0.004850
0.385661 0.003345
0.370580 0.001838
0.355629 0.000335
0.340822 -0.001158
0.326171 -0.002636
0.311691 -0.004093
0.297395 -0.005523
0.283295 -0.006921
0.269405 -0.008279
0.255737 -0.009593
0.242305 -0.010858
0.229119 -0.012066
0.216194 -0.013213
0.203540 -0.014293
0.191169 -0.015302
0.179093 -0.016234
0.167323 -0.017084
0.155871 -0.017847
0.144748 -0.018520
0.133964 -0.019098
0.123529 -0.019577
0.113455 -0.019953
0.103751 -0.020223
0.094427 -0.020384
0.085492 -0.020433
0.076955 -0.020366
0.068826 -0.020182
0.061114 -0.019878
0.053825 -0.019452
0.046968 -0.018903
0.040551 -0.018228
0.034581 -0.017426
0.029064 -0.016497
0.024006 -0.015438
0.019415 -0.014249
0.015295 -0.012930
0.011650 -0.011479
0.008486 -0.009896
0.005807 -0.008182
0.003616 -0.006335
0.001916 -0.004355
0.000710 -0.002244
0.000000 0.000000
