0.000000 0.000000
-0.002621 0.002702
-0.004681 0.005990
-0.006161 0.009870
-0.007043 0.014338
-0.007305 0.019380
-0.006924 0.024974
-0.005873 0.031087
-0.004120 0.037682
-0.001627 0.044708
0.001651 0.052109
0.005772 0.059818
0.010804 0.067757
0.016829 0.075831
0.023947 0.083927
0.032269 0.091901
0.041916 0.099573
0.053003 0.106711
0.065617 0.113025
0.079779 0.118169
0.095411 0.121763
0.107040 0.123948
0.117144 0.125924
0.127643 0.127758
0.138526 0.129448
0.149782 0.130987
0.161399 0.132372
0.173365 0.133600
0.185668 0.134668
0.198293 0.135573
0.211229 0.136313
0.224462 0.136887
0.237977 0.137293
0.251760 0.137530
0.265797 0.137599
0.280072 0.137501
0.294571 0.137234
0.309278 0.136802
0.324178 0.136206
0.339254 0.135448
0.354492 0.134530
0.369874 0.133457
0.385386 0.132231
0.401010 0.130856
0.416730 0.129337
0.432530 0.127677
0.448393 0.125883
0.464303 0.123958
0.480244 0.121908
0.496198 0.119739
0.512150 0.117456
0.528083 0.115066
0.543982 0.112574
0.559828 0.109987
0.575608 0.107311
0.591303 0.104552
0.606900 0.101717
0.622381 0.098812
0.637732 0.095845
0.652937 0.092821
0.667981 0.089748
0.682849 0.086631
0.697526 0.083479
0.711998 0.080298
0.726250 0.077094
0.740268 0.073875
0.754039 0.070647
0.767549 0.067417
0.780785 0.064193
0.793734 0.060980
0.806384 0.057786
0.818722 0.054618
0.830737 0.051483
0.842416 0.048386
0.853750 0.045336
0.864727 0.042339
0.875336 0.039401
0.885568 0.036530
0.895413 0.033732
0.904863 0.031013
0.913907 0.028379
0.922538 0.025838
0.930748 0.023394
0.938529 0.021055
0.945874 0.018825
0.952777 0.016711
0.959231 0.014717
0.965230 0.012849
0.970769 0.011112
0.975843 0.009510
0.980447 0.008047
0.984578 0.006727
0.988231 0.005554
0.991404 0.004531
0.994094 0.003660
0.996297 0.002945
0.998013 0.002386
0.999240 0.001986
0.999976 0.001746
1.000222 0.001665
0.999778 -0.001665
0.999520 -0.001678
0.998747 -0.001718
0.997459 -0.001783
0.995658 -0.001874
0.993345 -0.001991
0.990525 -0.002133
0.987198 -0.002300
0.983371 -0.002492
0.979046 -0.002707
0.974228 -0.002945
0.968924 -0.003206
0.963138 -0.003488
0.956878 -0.003792
0.950150 -0.004117
0.942961 -0.004461
0.935320 -0.004824
0.927235 -0.005206
0.918715 -0.005605
0.909770 -0.006021
0.900408 -0.006453
0.890640 -0.006901
0.880476 -0.007363
0.869928 -0.007840
0.859008 -0.008330
0.847725 -0.008834
0.836093 -0.009349
0.824124 -0.009876
0.811831 -0.010414
0.799226 -0.010962
0.786323 -0.011519
0.773135 -0.012085
0.759676 -0.012659
0.745961 -0.013240
0.732003 -0.013826
0.717817 -0.014416
0.703417 -0.015010
0.688819 -0.015606
0.674037 -0.016201
0.659087 -0.016795
0.643983 -0.017385
0.628741 -0.017969
0.613377 -0.018546
0.597907 -0.019111
0.582345 -0.019663
0.566707 -0.020198
0.551010 -0.020714
0.535268 -0.021207
0.519498 -0.021673
0.503716 -0.022110
0.487936 -0.022512
0.472174 -0.022876
0.456447 -0.023198
0.440769 -0.023473
0.425155 -0.023698
0.409622 -0.023867
0.394183 -0.023977
0.378855 -0.024022
0.363652 -0.024000
0.348588 -0.023904
0.333678 -0.023732
0.318936 -0.023478
0.304377 -0.023140
0.290014 -0.022712
0.275862 -0.022193
0.261932 -0.021577
0.248240 -0.020864
0.234798 -0.020049
0.221618 -0.019130
0.208714 -0.018105
0.196097 -0.016973
0.183780 -0.015732
0.171774 -0.014380
0.160092 -0.012919
0.148743 -0.011346
0.137740 -0.009663
0.127093 -0.007869
0.116812 -0.005966
0.106907 -0.003955
0.099319 -0.001847
0.096545 0.000149
0.093130 0.001870
0.089013 0.003203
0.084235 0.004066
0.078896 0.004424
0.073127 0.004292
0.067062 0.003725
0.060828 0.002808
0.054535 0.001640
0.048277 0.000327
0.042134 -0.001022
0.036171 -0.002302
0.030443 -0.003414
0.024995 -0.004268
0.019866 -0.004780
0.015088 -0.004878
0.010689 -0.004498
0.006694 -0.003586
0.003124 -0.002098
0.000000 0.000000
