0.000000 0.000000
-0.000746 0.003200
-0.000972 0.006518
-0.000676 0.009954
0.000143 0.013504
0.001488 0.017165
0.003358 0.020933
0.005755 0.024803
0.008678 0.028768
0.012126 0.032822
0.016097 0.036956
0.020590 0.041163
0.025602 0.045432
0.031130 0.049754
0.037170 0.054117
0.043718 0.058512
0.050768 0.062925
0.058314 0.067345
0.066350 0.071759
0.074870 0.076154
0.083863 0.080518
0.093323 0.084837
0.103240 0.089097
0.113603 0.093285
0.124401 0.097389
0.135624 0.101395
0.147258 0.105290
0.159290 0.109061
0.171708 0.112697
0.184496 0.116186
0.197641 0.119515
0.211125 0.122675
0.224933 0.125654
0.239049 0.128444
0.253455 0.131035
0.268134 0.133419
0.283068 0.135589
0.298238 0.137537
0.313626 0.139259
0.329212 0.140747
0.344979 0.141999
0.360906 0.143011
0.376973 0.143780
0.393162 0.144304
0.409453 0.144583
0.425826 0.144616
0.442262 0.144404
0.458741 0.143949
0.475243 0.143253
0.491751 0.142319
0.508244 0.141151
0.524704 0.139753
0.541112 0.138132
0.557451 0.136293
0.573701 0.134243
0.589847 0.131989
0.605870 0.129539
0.621753 0.126902
0.637481 0.124088
0.653036 0.121104
0.668403 0.117963
0.683567 0.114673
0.698512 0.111247
0.713224 0.107695
0.727690 0.104030
0.741894 0.100263
0.755825 0.096407
0.769469 0.092475
0.782814 0.088478
0.795847 0.084431
0.808558 0.080347
0.820935 0.076238
0.832968 0.072118
0.844646 0.068002
0.855960 0.063901
0.866900 0.059830
0.877458 0.055802
0.887625 0.051830
0.897393 0.047928
0.906754 0.044108
0.915702 0.040382
0.924229 0.036764
0.932329 0.033266
0.939997 0.029898
0.947227 0.026673
0.954013 0.023601
0.960351 0.020693
0.966236 0.017958
0.971665 0.015406
0.976634 0.013046
0.981139 0.010885
0.985178 0.008931
0.988748 0.007191
0.991846 0.005671
0.994471 0.004375
0.996621 0.003309
0.998294 0.002476
0.999491 0.001879
1.000209 0.001520
1.000448 0.001400
0.999552 -0.001400
0.999288 -0.001359
0.998496 -0.001235
0.997177 -0.001030
0.995334 -0.000745
0.992968 -0.000381
0.990083 0.000060
0.986682 0.000575
0.982771 0.001161
0.978354 0.001814
0.973437 0.002532
0.968028 0.003310
0.962132 0.004143
0.955758 0.005026
0.948914 0.005955
0.941609 0.006922
0.933852 0.007924
0.925654 0.008953
0.917025 0.010002
0.907975 0.011067
0.898516 0.012139
0.888660 0.013211
0.878420 0.014278
0.867806 0.015331
0.856834 0.016363
0.845515 0.017368
0.833863 0.018338
0.821893 0.019267
0.809617 0.020147
0.797052 0.020971
0.784210 0.021734
0.771106 0.022429
0.757756 0.023051
0.744175 0.023593
0.730377 0.024050
0.716377 0.024419
0.702191 0.024694
0.687833 0.024871
0.673320 0.024948
0.658665 0.024922
0.643885 0.024790
0.628993 0.024551
0.614006 0.024204
0.598937 0.023749
0.583801 0.023187
0.568613 0.022517
0.553388 0.021741
0.538138 0.020863
0.522878 0.019884
0.507622 0.018809
0.492384 0.017641
0.477175 0.016385
0.462010 0.015046
0.446900 0.013630
0.431859 0.012143
0.416899 0.010592
0.402031 0.008984
0.387268 0.007327
0.372621 0.005628
0.358101 0.003895
0.343720 0.002137
0.329488 0.000363
0.315417 -0.001419
0.301517 -0.003200
0.287799 -0.004971
0.274274 -0.006722
0.260951 -0.008444
0.247841 -0.010129
0.234955 -0.011767
0.222303 -0.013349
0.209894 -0.014868
0.197739 -0.016313
0.185849 -0.017676
0.174233 -0.018950
0.162902 -0.020126
0.151865 -0.021196
0.141133 -0.022152
0.130716 -0.022989
0.120624 -0.023697
0.110866 -0.024272
0.101454 -0.024705
0.092396 -0.024992
0.083703 -0.025127
0.075383 -0.025103
0.067447 -0.024916
0.059903 -0.024562
0.052761 -0.024034
0.046030 -0.023331
0.039717 -0.022446
0.033832 -0.021378
0.028381 -0.020122
0.023373 -0.018676
0.018815 -0.017037
0.014713 -0.015202
0.011073 -0.013171
0.007902 -0.010940
0.005205 -0.008508
0.002986 -0.005875
0.001249 -0.003039
0.000000 0.000000
