0.000000 0.000000
-0.001421 0.001341
-0.002311 0.003679
-0.002664 0.006998
-0.002476 0.011269
-0.001739 0.016445
-0.000448 0.022468
0.001406 0.029263
0.003833 0.036743
0.006847 0.044811
0.010468 0.053356
0.014722 0.062262
0.019648 0.071399
0.025299 0.080634
0.031754 0.089821
0.039124 0.098798
0.047561 0.107374
0.057265 0.115297
0.068456 0.122209
0.081296 0.127598
0.095738 0.130806
0.107029 0.131970
0.117116 0.132937
0.127597 0.133814
0.138460 0.134597
0.149695 0.135282
0.161290 0.135865
0.173232 0.136341
0.185510 0.136708
0.198110 0.136963
0.211020 0.137102
0.224225 0.137124
0.237711 0.137025
0.251466 0.136803
0.265474 0.136458
0.279720 0.135989
0.294190 0.135393
0.308868 0.134671
0.323739 0.133823
0.338787 0.132848
0.353997 0.131749
0.369352 0.130524
0.384837 0.129177
0.400436 0.127708
0.416132 0.126119
0.431909 0.124414
0.447750 0.122594
0.463640 0.120663
0.479562 0.118624
0.495499 0.116480
0.511436 0.114235
0.527356 0.111894
0.543242 0.109460
0.559079 0.106939
0.574850 0.104335
0.590540 0.101653
0.606132 0.098898
0.621612 0.096077
0.636963 0.093194
0.652170 0.090255
0.667218 0.087267
0.682091 0.084235
0.696776 0.081165
0.711257 0.078065
0.725521 0.074940
0.739553 0.071797
0.753339 0.068642
0.766865 0.065483
0.780120 0.062326
0.793089 0.059178
0.805759 0.056046
0.818120 0.052937
0.830158 0.049858
0.841862 0.046815
0.853221 0.043817
0.864224 0.040869
0.874860 0.037978
0.885119 0.035152
0.894992 0.032396
0.904469 0.029719
0.913541 0.027125
0.922199 0.024621
0.930436 0.022214
0.938244 0.019910
0.945615 0.017714
0.952543 0.015631
0.959021 0.013667
0.965043 0.011828
0.970604 0.010117
0.975699 0.008540
0.980322 0.007099
0.984470 0.005800
0.988139 0.004646
0.991325 0.003639
0.994027 0.002783
0.996240 0.002079
0.997964 0.001529
0.999196 0.001135
0.999936 0.000899
1.000182 0.000820
0.999818 -0.000820
0.999561 -0.000787
0.998791 -0.000688
0.997508 -0.000524
0.995715 -0.000295
0.993412 -0.000001
0.990603 0.000357
0.987291 0.000777
0.983479 0.001259
0.979171 0.001801
0.974373 0.002402
0.969088 0.003060
0.963325 0.003774
0.957087 0.004541
0.950384 0.005359
0.943220 0.006227
0.935605 0.007141
0.927547 0.008100
0.919054 0.009100
0.910136 0.010139
0.900801 0.011214
0.891061 0.012322
0.880925 0.013460
0.870405 0.014624
0.859510 0.015813
0.848254 0.017021
0.836647 0.018247
0.824703 0.019487
0.812433 0.020737
0.799850 0.021995
0.786968 0.023257
0.773800 0.024520
0.760360 0.025781
0.746661 0.027037
0.732718 0.028285
0.718546 0.029523
0.704158 0.030748
0.689569 0.031957
0.674795 0.033149
0.659850 0.034321
0.644751 0.035471
0.629511 0.036598
0.614147 0.037701
0.598674 0.038778
0.583108 0.039829
0.567465 0.040853
0.551760 0.041850
0.536008 0.042819
0.520226 0.043761
0.504430 0.044676
0.488635 0.045566
0.472856 0.046430
0.457110 0.047270
0.441411 0.048088
0.425776 0.048885
0.410220 0.049663
0.394757 0.050425
0.379404 0.051171
0.364174 0.051905
0.349083 0.052629
0.334145 0.053345
0.319375 0.054057
0.304787 0.054767
0.290395 0.055477
0.276213 0.056191
0.262255 0.056912
0.248534 0.057641
0.235063 0.058382
0.221855 0.059138
0.208924 0.059911
0.196280 0.060704
0.183937 0.061519
0.171907 0.062358
0.160201 0.063224
0.148830 0.064119
0.137806 0.065044
0.127139 0.066001
0.116840 0.066992
0.106918 0.068018
0.098992 0.069055
0.095028 0.069599
0.090291 0.069281
0.084752 0.067893
0.078590 0.065358
0.072041 0.061743
0.065319 0.057210
0.058592 0.051960
0.051984 0.046209
0.045585 0.040168
0.039461 0.034037
0.033660 0.027999
0.028219 0.022223
0.023165 0.016859
0.018519 0.012042
0.014300 0.007888
0.010521 0.004498
0.007193 0.001955
0.004325 0.000327
0.001925 -0.000336
0.000000 0.000000
